line_id,bus0,bus1,number_of_networks_congested,list_of_networks_congested,average_loading_across_networks,maximum_loading_across_networks,min_loading_across_networks,loading_change_vs_fixed,line_length,carrier,bus0_x,bus0_y,country,x_coordinate,y_coordinate
11,DE0 1,DE0 209,1,germany_scenario2040-ext_windvariability,63.36,63.36,63.36,,16.145266257043367,AC,9.25949541,51.06137445,DE,,
573,DE0 376,DE0 437,1,germany_scenario2040-ext_windvariability,63.35,63.35,63.35,,1.702735934000256,AC,7.35301948,51.57579337,DE,,
231,DE0 178,DE0 276,1,germany_scenario2040-ext_windvariability,63.26,63.26,63.26,,7.0146910028763445,AC,7.3437134,51.613105,DE,,
141,DE0 141,DE0 319,1,germany_scenario2040-ext-TP_windvariability,63.24,63.24,63.24,,3.1527809282271124,AC,7.98559438,50.84177251,DE,,
46,DE0 111,DE0 66,1,germany_scenario2040-ext_windvariability,63.21,63.21,63.21,,28.018184541082768,AC,8.36487768,51.92729017,DE,,
414,DE0 264,DE0 375,1,germany_scenario2040-ext_windvariability,63.21,63.21,63.21,,33.601758250505554,AC,7.13599229,51.41709824,DE,,
14,DE0 10,DE0 49,1,germany_scenario2040-ext_windvariability,63.18,63.18,63.18,,44.06694996704545,AC,7.60338928,51.34664175,DE,,
194,DE0 160,DE0 202,1,germany_scenario2040-ext-TP_windvariability,63.18,63.18,63.18,,34.41949867466683,AC,10.84025994,48.23779917,DE,,
631,DE0 54,DE0 74,1,germany_scenario2040-ext-TP_windvariability,63.17,63.17,63.17,,,,,,,,
449,DE0 282,DE0 365,1,germany_scenario2040-ext_windvariability,63.16,63.16,63.16,,10.873258286914467,AC,6.61492339,51.47639357,DE,,
476,DE0 294,DE0 395,1,germany_scenario2040-ext_windvariability,63.12,63.12,63.12,,3.004595971263819,AC,7.40322144,51.64435757,DE,,
201,DE0 163,DE0 361,1,germany_scenario2040-ext-TP_notwindy,63.11,63.11,63.11,,56.525836849087405,AC,9.91827273,52.38018554,DE,,
232,DE0 178,DE0 395,1,germany_scenario2040-ext_windvariability,63.08,63.08,63.08,,2.401511077275607,AC,7.3437134,51.613105,DE,,
472,DE0 292,DE0 430,1,germany_scenario2040-ext_windvariability,63.05,63.05,63.05,,10.817775663845627,AC,8.5468069,49.44027842,DE,,
